"datetime","total_locked_value","apy_1m","apy_1w","benchmark","pct_benchmark","id","vault_id","apy_ytd","risk_factor","all_time_high_per_share","total_shares","sortino_ratio","downside_risk","earned_fee","fee_structure","unique_depositors","projected_apy"
"2024-12-09 03:41:02.468025+00","0.22973579","13.382661416389553","10.439558094247769","99008.01006455","2907.0186829565732","1d5b95ca-93dd-4704-89b8-b388b86e0c70","2f782919-aa2f-403c-815d-37270c804660","0","0.00044252354015032806","1.104522","0.20799567065281202","6.5829299246268205","0.0020576948109280154","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",5,NULL
"2024-12-09 00:06:33.011673+00","0.22973579","3.5261307209204062","0","100938.87441509","2965.6618692254733","c6e5199f-3d51-4042-a0c3-17f51af5e184","2f782919-aa2f-403c-815d-37270c804660","0","0.0009687835401437524","1.097693","0.20799567065281202","7.224543527877096","0.0016454885661227416","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",5,NULL
"2024-12-08 16:06:33.71191+00","0.22973579","3.8132852484875635","0","99971.56202804","2936.283171297717","8cfa4c27-ef02-41b4-a1b6-099a8db1ff75","2f782919-aa2f-403c-815d-37270c804660","0","0.0009687835401437524","1.097693","0.20799567065281202","7.233413443467903","0.0016475088106725634","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",5,NULL
"2024-12-08 08:06:31.755072+00","0.19973579","3.8132852484875635","0","99574.12036302","2924.212284191499","52358456-1c56-4b18-b457-e538493471a7","2f782919-aa2f-403c-815d-37270c804660","0","0.0009687835401437524","1.097693","0.180834600072054","7.233413443467903","0.0016475088106725634","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-12-08 00:06:30.220633+00","0.19973579","3.8132852484875635","0","99860.98694242","2932.924843541083","bf37d63b-04fe-48ae-81c2-327f037fa76d","2f782919-aa2f-403c-815d-37270c804660","0","0.0009687835401437524","1.097693","0.180834600072054","7.233413443467903","0.0016475088106725634","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-12-07 16:06:33.574238+00","0.19973579","4.144173279150687","0","99685.54565933","2927.596434095529","b34ee81f-ba72-4966-a877-99f3d07acc58","2f782919-aa2f-403c-815d-37270c804660","0","0.0009687835401437524","1.097693","0.180834600072054","7.242316109536906","0.0016495365145915764","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-12-07 08:06:33.620218+00","0.19973579","4.144173279150687","0","99471.60267476","2921.098671426932","1c4052ab-5871-46ce-8d59-d9c219db772f","2f782919-aa2f-403c-815d-37270c804660","0","0.0009687835401437524","1.097693","0.180834600072054","7.242316109536906","0.0016495365145915764","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-12-07 00:06:34.877022+00","0.19973579","4.144173279150687","0","99684.82129077","2927.5744339584508","6c6e5c49-d160-4f9f-bacf-1c2b8fac9cbe","2f782919-aa2f-403c-815d-37270c804660","0","0.0009687835401437524","1.097693","0.180834600072054","7.242316109536906","0.0016495365145915764","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-12-06 16:06:29.109147+00","0.19973579","4.525058866332676","0","99341.90685723","2917.1596189587553","cd06f17f-bd82-4f52-97bb-b097bb14648d","2f782919-aa2f-403c-815d-37270c804660","0","0.0009687835401437524","1.097693","0.180834600072054","7.2512517281230195","0.0016515717238969043","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-12-06 08:06:32.09395+00","0.19943361","4.525058866332676","0","98224.13956115","2883.211384464202","5703bc02-5560-47bc-8ece-48bc8cdefaf8","2f782919-aa2f-403c-815d-37270c804660","0","0.0009687835401437524","1.097693","0.180834600072054","7.2512517281230195","0.0016515717238969043","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-12-06 00:06:34.576279+00","0.19943361","4.525058866332676","0","96612.14269205","2834.2526719409334","7a2d397b-38e8-4776-a268-2297ad8300af","2f782919-aa2f-403c-815d-37270c804660","0","0.0009687835401437524","1.097693","0.180834600072054","7.2512517281230195","0.0016515717238969043","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-12-05 16:06:31.352638+00","0.19943361","4.860738037848744","0","101687.29367942","2988.3924615185383","1469138e-bfad-473f-b7f3-e70f5ef29b0b","2f782919-aa2f-403c-815d-37270c804660","0","0.0009687835401437524","1.097693","0.180834600072054","7.260220503014407","0.0016536144850040882","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-12-05 08:06:33.730411+00","0.19964212","4.860738037848744","0","102463.41567741","3011.964426521046","35b7836c-034e-47ba-9c6c-91a304734cba","2f782919-aa2f-403c-815d-37270c804660","0","0.0009687835401437524","1.097693","0.180834600072054","7.260220503014407","0.0016536144850040882","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-12-05 00:06:31.161764+00","0.19964212","4.860738037848744","0","98522.35670916","2892.2686772535376","883cc02b-2b40-4ea6-a8de-7a2aecd1c27c","2f782919-aa2f-403c-815d-37270c804660","0","0.0009687835401437524","1.097693","0.180834600072054","7.260220503014407","0.0016536144850040882","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-12-04 16:06:32.538449+00","0.19964212","5.039541934422775","0","95579.46915492","2802.888859886533","95264e27-856b-4664-93ec-81729d76e397","2f782919-aa2f-403c-815d-37270c804660","0","0.0009687835401437524","1.097693","0.180834600072054","7.26922263976801","0.0016556648447315326","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-12-04 08:06:33.525668+00","0.19965713","5.039541934422775","0","96672.41310108","2836.083172784901","3221d543-5310-4e69-8a2f-f2e0aa9e111c","2f782919-aa2f-403c-815d-37270c804660","0","0.0009687835401437524","1.097693","0.180834600072054","7.26922263976801","0.0016556648447315326","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-12-04 00:06:29.984424+00","0.19965713","5.039541934422775","0","95918.28623425","2813.179232220911","c6d5b856-6603-4f18-b7ba-9b930f46a5fe","2f782919-aa2f-403c-815d-37270c804660","0","0.0009687835401437524","1.097693","0.180834600072054","7.26922263976801","0.0016556648447315326","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-12-03 16:06:30.685362+00","0.19965713","5.392270229155138","0","95778.37935276","2808.9300547428434","d11c32c4-49da-459e-ace3-1228dcb89480","2f782919-aa2f-403c-815d-37270c804660","0","0.0009687835401437524","1.097693","0.180834600072054","7.2782583457293395","0.0016577228503050119","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-12-03 08:06:30.886829+00","0.19935604","5.392270229155138","0","95517.96153666","2801.0207831811085","1a016bbc-413e-4a38-8f90-0d8519b24c00","2f782919-aa2f-403c-815d-37270c804660","0","0.0009687835401437524","1.097693","0.180834600072054","7.2782583457293395","0.0016577228503050119","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-12-03 00:06:34.510071+00","0.19935604","5.392270229155138","0","95778.39682401","2808.930585370366","7c78daf9-4b69-4443-ac17-164607adc0d3","2f782919-aa2f-403c-815d-37270c804660","0","0.0009687835401437524","1.097693","0.180834600072054","7.2782583457293395","0.0016577228503050119","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-12-02 16:06:31.763354+00","0.19935604","5.634411010175189","1.008106713769652","97043.62192746","2847.357330052331","0a2fab45-b9c7-452d-a008-c839e89ba94f","2f782919-aa2f-403c-815d-37270c804660","0","0.0009687835401437524","1.097693","0.180834600072054","7.287327830052525","0.0016597885493622386","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-12-02 08:06:30.915774+00","0.199413","5.634411010175189","1.008106713769652","95874.71898737","2811.8560309440877","5993dc0b-ab15-4f8d-911e-56303bd7f031","2f782919-aa2f-403c-815d-37270c804660","0","0.0009687835401437524","1.097693","0.180834600072054","7.287327830052525","0.0016597885493622386","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-12-02 00:06:29.885098+00","0.199413","5.634411010175189","1.008106713769652","97188.67743427","2851.762878843373","183ba132-b8d5-419b-a8e9-d25189b6a547","2f782919-aa2f-403c-815d-37270c804660","0","0.0009687835401437524","1.097693","0.180834600072054","7.287327830052525","0.0016597885493622386","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-12-01 16:06:36.078187+00","0.199413","5.634411010175189","1.8569118309349042","97084.21408654","2848.5901735430293","331c1745-62bb-498c-90e0-c6d5b4d24dc1","2f782919-aa2f-403c-815d-37270c804660","0","0.0009687835401437524","1.097693","0.180834600072054","7.296431303720653","0.0016618619899574963","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-12-01 08:06:30.322913+00","0.199413","5.634411010175189","1.8569118309349042","96478.87130185","2830.2050240791723","f35f9cf8-cdc0-401b-9399-acd5ff5e3e2f","2f782919-aa2f-403c-815d-37270c804660","0","0.0009687835401437524","1.097693","0.180834600072054","7.296431303720653","0.0016618619899574963","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-12-01 00:06:33.868622+00","0.199413","5.634411010175189","1.8569118309349042","96475.86596397","2830.113747553689","ac2e3ea8-b662-4a2b-9c37-2e56d241f47b","2f782919-aa2f-403c-815d-37270c804660","0","0.0009687835401437524","1.097693","0.180834600072054","7.296431303720653","0.0016618619899574963","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-11-30 16:06:33.394548+00","0.199413","6.141508221269132","2.9232548756938703","96676.66233481","2836.2122282543114","544b1c39-5aec-416f-8e5e-6b7af6612026","2f782919-aa2f-403c-815d-37270c804660","0","0.0009687835401437524","1.097693","0.180834600072054","7.305568979566387","0.0016639432205663334","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-11-30 08:06:29.168651+00","0.199413","6.141508221269132","2.9232548756938703","96743.73378849","2838.2492868132845","3a2b6e4d-1441-4cdf-9a27-47ab3b09d1f7","2f782919-aa2f-403c-815d-37270c804660","0","0.0009687835401437524","1.097693","0.180834600072054","7.305568979566387","0.0016639432205663334","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-11-30 00:06:29.179305+00","0.199413","6.141508221269132","2.9232548756938703","97320.68634895","2855.77218346934","d0575800-5e2a-4856-8c16-d3b6d28b7ac9","2f782919-aa2f-403c-815d-37270c804660","0","0.0009687835401437524","1.097693","0.180834600072054","7.305568979566387","0.0016639432205663334","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-11-29 16:06:28.824092+00","0.199413","6.441969383809787","4.636198326613505","98212.41372269","2882.8552535279323","af72b9eb-1e19-4b85-b259-8da489e92f88","2f782919-aa2f-403c-815d-37270c804660","0","0.0009687835401437524","1.097693","0.180834600072054","7.314741072292861","0.0016660322900903233","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-11-29 08:06:30.221668+00","0.19941347","6.441969383809787","4.636198326613505","95737.24521775","2807.680750647127","0893b2c7-26d2-4578-a922-5bc63ff42a73","2f782919-aa2f-403c-815d-37270c804660","0","0.0009687835401437524","1.097693","0.180834600072054","7.314741072292861","0.0016660322900903233","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-11-29 00:06:29.688932+00","0.19936996","6.441969383809787","4.636198326613505","95625.64872375","2804.291401217806","51883033-1c84-4944-8dbe-3d46809eef6d","2f782919-aa2f-403c-815d-37270c804660","0","0.0009687835401437524","1.097693","0.180834600072054","7.314741072292861","0.0016660322900903233","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-11-28 16:06:31.027705+00","0.19936996","6.645474874349477","4.636198326613505","95176.95785392","2790.6640004896108","b50d0734-0c2b-44e1-bacd-40db918e5451","2f782919-aa2f-403c-815d-37270c804660","0","0.0009687835401437524","1.097693","0.180834600072054","7.3239477984948635","0.001668129247861892","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-11-28 08:06:34.905482+00","0.19938045","6.645474874349477","4.636198326613505","95281.52807869","2793.8399518026345","cb9670ae-1202-4bd9-a610-b27b855d5c8d","2f782919-aa2f-403c-815d-37270c804660","0","0.0009687835401437524","1.097693","0.180834600072054","7.3239477984948635","0.001668129247861892","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-11-28 03:30:54.349919+00","0.19938045","6.645474874349477","4.636198326613505","95143.97272478","2789.66219367096","4a782bcf-0dd0-4bb4-ab71-90bcce400501","2f782919-aa2f-403c-815d-37270c804660","0","0.0009687835401437524","1.097693","0.180834600072054","7.3239477984948635","0.001668129247861892","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-11-27 16:06:41.49003+00","0.19924139","7.002914683620887","5.450839861237711","95389.24543225","2797.1114860393327","306aa242-44b4-41d4-8bd9-4740ea685c5d","2f782919-aa2f-403c-815d-37270c804660","0","0.0009687835401437524","1.097693","0.180834600072054","7.3331893766803296","0.0016702341436492087","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-11-27 08:06:47.354731+00","0.19924139","7.002914683620887","5.450839861237711","93468.17165826","2738.7656539600944","78046c4f-c55f-4e32-87cd-5f989990c06b","2f782919-aa2f-403c-815d-37270c804660","0","0.0009687835401437524","1.097693","0.180834600072054","7.3331893766803296","0.0016702341436492087","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-11-27 00:06:47.583369+00","0.19924139","7.002914683620887","5.450839861237711","91966.85896067","2693.1685822921577","d9cf60f3-0891-4031-b00b-dd6177058024","2f782919-aa2f-403c-815d-37270c804660","0","0.0009687835401437524","1.097693","0.180834600072054","7.3331893766803296","0.0016702341436492087","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-11-26 16:06:43.19432+00","0.19924139","7.331516630418489","6.3377132124315505","92982.17841696","2724.0053254227673","b16ea949-281f-4585-a627-4269e0c0f9d5","2f782919-aa2f-403c-815d-37270c804660","0","0.0009687835401437524","1.097693","0.180834600072054","7.342466027292119","0.0016723470276611486","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-11-26 08:06:43.018839+00","0.19894012","7.088688808927768","5.27641460874515","93583.96593135","2742.282496105836","00bc00a7-18ef-43f2-bcb2-13dfd222f166","2f782919-aa2f-403c-815d-37270c804660","0","0.0009687835401437524","1.097482","0.180834600072054","7.3273316382160845","0.0016723470276611486","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-11-26 00:06:59.88635+00","0.19894012","7.088688808927768","5.27641460874515","92897.13337342","2721.422382541167","1a48bb76-a774-4a43-8668-733fa2dced45","2f782919-aa2f-403c-815d-37270c804660","0","0.0009687835401437524","1.097482","0.180834600072054","7.3273316382160845","0.0016723470276611486","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-11-25 16:24:37.461657+00","0.19894012","7.33066262838451","6.197340996160894","96366.94884833","2826.8057747804787","1de426cf-6619-47ff-b1da-cdb738d1e555","2f782919-aa2f-403c-815d-37270c804660","0","0.0009687835401437524","1.097482","0.180834600072054","7.336624389747714","0.0016744679505523218","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-11-25 08:06:41.198409+00","0.19846687","7.128042188322081","5.312365741692848","97961.50794436","2875.234876524009","43e123d1-ff54-4be6-b296-76f23f9d534a","2f782919-aa2f-403c-815d-37270c804660","0","0.0009687835401437524","1.097306","0.180834600072054","7.323982406916178","0.0016744679505523218","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-11-25 04:31:40.770125+00","0.19846687","7.128042188322081","5.312365741692848","97708.73263838","2867.5577192195","3b6bc62a-e8f5-4907-a681-be82ff7ac12c","2f782919-aa2f-403c-815d-37270c804660","0","0.0009687835401437524","1.097306","0.180834600072054","7.323982406916178","0.0016744679505523218","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-10-17 03:46:40.551862+00","0.19644225","9.155244440094567","8.643054567234776","67636.8535217","1954.2305825917356","6baed44b-7625-4d33-934c-7b4b229d84b7","2f782919-aa2f-403c-815d-37270c804660","0","0.0009687835401437524","1.088504","0.180834600072054","7.046972793425572","0.001764049526201204","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-09-27 08:06:39.022705+00","0.19523149","8.5","2.383111763007717","65496.64155391","1889.229201709159","ccbdd41d-dbcd-4aeb-b46e-53b0a4ce9534","2f782919-aa2f-403c-815d-37270c804660","0","0.0004514126409236322","1.0796136","0.180834600072054","5.790054280669205","0.0022287737559214277","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-09-27 00:06:37.309668+00","0.19523149","8.3","2.383111763007717","65101.01734084","1877.213513288032","dec7a6d6-0e17-4f5e-8296-8df5b2dfbb70","2f782919-aa2f-403c-815d-37270c804660","0","0.0004514126409236322","1.0796136","0.180834600072054","5.790054280669205","0.0022287737559214277","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-09-26 16:06:35.366317+00","0.19523149","7.2","1.540348138521841","65161.90045173","1879.0626227873884","949bef59-ecd6-455d-81fb-cf8c92d76550","2f782919-aa2f-403c-815d-37270c804660","0","0.0004514126409236322","1.0796136","0.180834600072054","5.799446102382279","0.0022323889630921578","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-09-26 08:06:40.39956+00","0.19523149","6.1948626936707","1.540348138521841","63840.85647361","1838.9405768981292","6bbc424d-8394-4c0e-b598-9477f76135ce","2f782919-aa2f-403c-815d-37270c804660","0","0.0004514126409236322","1.0796136","0.180834600072054","5.799446102382279","0.0022323889630921578","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-09-26 00:06:34.233387+00","0.19517047","3.58962880199456","-0.10234109122672086","63146.55912785","1817.8537467632104","6431431e-baa7-4ccd-9422-7c2ab1929953","2f782919-aa2f-403c-815d-37270c804660","0","0.0004514126409236322","1.07948267","0.180834600072054","5.775802100275036","0.0022323889630921578","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-09-25 16:06:34.816052+00","0.19517047","3.58962880199456","1.7635240158499377","63499.97584768","1828.5875316226895","8624c28d-e64c-4658-9cfe-13e1230aac41","2f782919-aa2f-403c-815d-37270c804660","0","0.0004514126409236322","1.07948267","0.180834600072054","5.785201296241005","0.002236021819788438","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-09-25 08:06:37.743392+00","0.19520781","3.8233780978273346","2.7843920723634508","63872.12263286","1839.8901760764961","0d31e562-d07b-49ee-bdb8-94a8c00340cf","2f782919-aa2f-403c-815d-37270c804660","0","0.00045349415560959593","1.07948267","0.180834600072054","5.803289403976239","0.0022346355100164926","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-09-25 00:06:34.784187+00","0.19520781","3.8233780978273346","2.7843920723634508","64233.60690873","1850.8689844620744","453c97c4-8d9b-4216-90ce-edcaacc326bc","2f782919-aa2f-403c-815d-37270c804660","0","0.00045349415560959593","1.07948267","0.180834600072054","5.803289403976239","0.0022346355100164926","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-09-24 16:06:38.195704+00","0.19520781","3.8233780978273346","5.4141819716553075","63233.73783087","1820.501492017015","169b1df5-1552-4fc4-826a-af7b85bfffc6","2f782919-aa2f-403c-815d-37270c804660","0","0.00045349415560959593","1.07948267","0.180834600072054","5.8127641684955424","0.0022382838969519057","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-09-24 08:06:34.637192+00","0.19520781","3.8233780978273346","5.4141819716553075","63637.10203269","1832.7522552645323","6c7c2fd4-cfac-4d3d-ba66-09e842bcc446","2f782919-aa2f-403c-815d-37270c804660","0","0.00045349415560959593","1.07948267","0.180834600072054","5.8127641684955424","0.0022382838969519057","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-09-24 00:06:35.935877+00","0.19518261","3.665579240767647","4.706497352695438","63373.11424918","1824.7345585491923","9c64b835-d9a2-4acf-9464-d0fe46d2900c","2f782919-aa2f-403c-815d-37270c804660","0","0.00045349415560959593","1.07935759","0.180834600072054","5.802962181727415","0.0022382838969519057","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
