"datetime","total_locked_value","apy_1m","apy_1w","benchmark","pct_benchmark","id","vault_id","apy_ytd","risk_factor","all_time_high_per_share","total_shares","sortino_ratio","downside_risk","earned_fee","fee_structure","unique_depositors","projected_apy"
"2024-08-16 16:06:02+00","0.19402945","13.663876391050334","0.9399047806781136","58075.78301298","1640.8807857607915","9485af66-a40d-4d19-8557-9543b8723179","2f782919-aa2f-403c-815d-37270c804660","0","0.0004551114819453117","1.07301785","0.180834600072054","5.732871432011894","0.00239515747319194","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-08-16 08:11:23+00","0.19402945","13.663876391050334","0.9399047806781136","58553.49674514","1655.2007417607915","f4e509c2-870c-4791-8294-8dbf1a7074d6","2f782919-aa2f-403c-815d-37270c804660","0","0.0004551114819453117","1.07301785","0.180834600072054","5.732871432011894","0.00239515747319194","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-08-16 00:22:49+00","0.19402945","13.663876391050334","0.9399047806781136","57585.73751645","1626.1911725554555","16d013b9-b661-444c-87db-b3529976ba3c","2f782919-aa2f-403c-815d-37270c804660","0","0.0004551114819453117","1.07301785","0.180834600072054","5.732871432011894","0.00239515747319194","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-08-15 16:06:21+00","0.19402945","13.663876391050334","6.981893198637912","59730.79728517","1690.4915253348322","6165c4f7-e795-49f2-80c8-b518b5be4876","2f782919-aa2f-403c-815d-37270c804660","0","0.0004551114819453117","1.07301785","0.180834600072054","5.743637397235778","0.002399655425460348","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-08-15 08:05:54+00","0.19402945","13.663876391050334","6.981893198637912","58025.87088908","1639.384618977218","c189f9ee-e51f-4c21-b774-404573059c10","2f782919-aa2f-403c-815d-37270c804660","0","0.0004551114819453117","1.07301785","0.180834600072054","5.743637397235778","0.002399655425460348","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-08-15 00:24:51+00","0.19403875","13.728058757327277","7.2496790217448925","58836.27060823","1663.6771765056953","fd95239a-e485-4aa8-a190-4eb8a71a40ae","2f782919-aa2f-403c-815d-37270c804660","0","0.00045546568656957794","1.07301785","0.180834600072054","5.747764497705143","0.002399561920940857","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-08-14 16:06:50+00","0.19403875","14.649652376648481","7.2496790217448925","59332.67089329","1678.5572809739208","e3e5cbed-8787-4639-8dc3-42c7a254cb35","2f782919-aa2f-403c-815d-37270c804660","0","0.00045546568656957794","1.07301785","0.180834600072054","5.758599124658503","0.00240408513310017","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-08-14 08:06:00+00","0.19403875","14.649652376648481","7.2496790217448925","60848.28435527","1723.9893391867504","d64bddfb-50de-46c1-9507-3bde4bcd6139","2f782919-aa2f-403c-815d-37270c804660","0","0.00045546568656957794","1.07301785","0.180834600072054","5.758599124658503","0.00240408513310017","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-08-14 00:14:57+00","0.19403875","14.649652376648481","7.2496790217448925","60615.79524267","1717.0202410872303","2dc92d07-ce27-453a-8ec3-d82075a3df34","2f782919-aa2f-403c-815d-37270c804660","0","0.00045546568656957794","1.07301785","0.180834600072054","5.758599124658503","0.00240408513310017","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-08-13 16:06:02+00","0.19403875","14.649652376648481","18.762015638936624","59507.28096035","1683.7913956939449","5b76168f-08f0-4fbb-af6f-38579fa13541","2f782919-aa2f-403c-815d-37270c804660","0","0.00045546568656957794","1.07301785","0.180834600072054","5.769495253843105","0.0024086340210526017","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-08-13 08:06:57+00","0.19403875","14.649652376648481","18.762015638936624","59181.27190891","1674.018942113609","9352c78c-48b4-466c-b257-aff4760b459f","2f782919-aa2f-403c-815d-37270c804660","0","0.00045546568656957794","1.07301785","0.180834600072054","5.769495253843105","0.0024086340210526017","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-08-13 00:08:02+00","0.19403875","14.649652376648481","18.762015638936624","59470.67749947","1682.6941696483814","7d5d8710-6948-457c-965b-c91175c89d9f","2f782919-aa2f-403c-815d-37270c804660","0","0.00045546568656957794","1.07301785","0.180834600072054","5.769495253843105","0.0024086340210526017","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-08-12 16:07:18+00","0.19403875","14.649652376648481","18.762015638936624","60286.94545749","1707.1626336178056","6c502f43-a11e-4122-a38b-93f2d2cf8bfa","2f782919-aa2f-403c-815d-37270c804660","0","0.00045546568656957794","1.07301785","0.180834600072054","5.780453469326948","0.0024132088286333555","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-08-12 08:06:45+00","0.19403875","14.649652376648481","18.762015638936624","58884.96180463","1665.1367447431057","0fb5256e-ce29-4a78-8130-34419209f90d","2f782919-aa2f-403c-815d-37270c804660","0","0.00045546568656957794","1.07301785","0.180834600072054","5.780453469326948","0.0024132088286333555","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-08-11 16:05:55+00","0.19399467","14.343150006580352","17.36239057614839","60088.74057168","1701.2212401582733","4c5104c9-ebd9-4721-9847-0d856d752acb","2f782919-aa2f-403c-815d-37270c804660","0","0.00045546568656957794","1.07277408","0.180834600072054","5.772821224946482","0.002417809802931879","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-08-11 08:05:46+00","0.19399467","14.343150006580352","17.36239057614839","61298.37331538","1737.481214489808","45e3e54d-e5eb-45be-976d-baf6e44f1b08","2f782919-aa2f-403c-815d-37270c804660","0","0.00045546568656957794","1.07277408","0.180834600072054","5.772821224946482","0.002417809802931879","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-08-11 00:27:55+00","0.19399467","14.343150006580352","17.36239057614839","61063.25316672","1730.4332484028778","407127e5-d7dd-4f84-bc4e-fcb19f1c6b21","2f782919-aa2f-403c-815d-37270c804660","0","0.00045546568656957794","1.07277408","0.180834600072054","5.772821224946482","0.002417809802931879","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-08-10 16:06:02+00","0.19399467","16.299837339578048","17.36239057614839","60497.61564934","1713.4776873303356","f3629857-efac-4822-8d7f-ee1816e15a5e","2f782919-aa2f-403c-815d-37270c804660","0","0.00045546568656957794","1.07277408","0.180834600072054","5.783869696728774","0.002422437194347917","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-08-10 08:05:41+00","0.19399467","16.299837339578048","17.36239057614839","60848.60373933","1723.9989130494603","03abe87b-89e1-4435-8d74-2db62c589200","2f782919-aa2f-403c-815d-37270c804660","0","0.00045546568656957794","1.07277408","0.180834600072054","5.783869696728774","0.002422437194347917","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-08-10 00:36:57+00","0.19399467","16.299837339578048","17.36239057614839","60786.08163215","1722.1247491651682","e471a01c-315f-4d9e-8042-c981b66ceb29","2f782919-aa2f-403c-815d-37270c804660","0","0.00045546568656957794","1.07277408","0.180834600072054","5.783869696728774","0.002422437194347917","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-08-09 16:06:23+00","0.19399467","15.265906729895429","17.36239057614839","59824.37602848","1693.2966435395683","6390e114-e5a6-4aed-a348-17f364475c95","2f782919-aa2f-403c-815d-37270c804660","0","0.00045546568656957794","1.07277408","0.180834600072054","5.794981848561359","0.0024270912566487536","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-08-09 08:06:30+00","0.19377865","13.76268870989017","10.73414552117844","60797.72830454","1722.473870040168","d785e35f-e077-4225-b036-5ff858730b58","2f782919-aa2f-403c-815d-37270c804660","0","0.00045546568656957794","1.0715795","0.180834600072054","5.703120094757771","0.0024270912566487536","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-08-09 00:11:29+00","0.19377865","13.76268870989017","10.73414552117844","61510.36597006","1743.835910373501","898d11c6-5dcc-49e8-aac6-7330bfaee9e2","2f782919-aa2f-403c-815d-37270c804660","0","0.00045546568656957794","1.0715795","0.180834600072054","5.703120094757771","0.0024270912566487536","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-08-08 16:05:58+00","0.19377865","13.76268870989017","10.73414552117844","59573.4136678","1685.7737910011992","3b9a4bc8-4617-4ff2-9729-931c37f55c88","2f782919-aa2f-403c-815d-37270c804660","0","0.00045546568656957794","1.0715795","0.180834600072054","5.714119372275738","0.00243177224702766","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-08-08 08:05:44+00","0.19377865","13.76268870989017","10.73414552117844","57162.33753385","1613.4993265542566","5da5884b-42a8-4928-86d3-ab6b09091ff1","2f782919-aa2f-403c-815d-37270c804660","0","0.00045546568656957794","1.0715795","0.180834600072054","5.714119372275738","0.00243177224702766","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-08-08 00:18:58+00","0.19377865","13.76268870989017","10.73414552117844","55199.7004166","1554.6672786750598","1d777662-7b2f-4653-8b73-58ff401230aa","2f782919-aa2f-403c-815d-37270c804660","0","0.00045546568656957794","1.0715795","0.180834600072054","5.714119372275738","0.00243177224702766","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-08-07 16:05:48+00","0.19377865","13.149470141838048","10.73414552117844","56060.26560162","1580.463597170863","59b454d1-5e96-4efa-9058-c516fbf6581d","2f782919-aa2f-403c-815d-37270c804660","0","0.00045546568656957794","1.0715795","0.180834600072054","5.725182537274718","0.0024364804261635988","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-08-07 08:05:06+00","0.19340034","10.57411266147561","0","56926.18867337","1606.4205237820743","32f27a99-9678-4c43-bd8a-545fe6111174","2f782919-aa2f-403c-815d-37270c804660","0","0.00045546568656957794","1.06948753","0.180834600072054","5.563374370331174","0.0024364804261635988","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-08-07 00:08:21+00","0.19340034","10.57411266147561","0","55990.89950017","1578.3842775830337","59fea0d0-4e34-4aa1-9228-bb879e43d5f0","2f782919-aa2f-403c-815d-37270c804660","0","0.00045546568656957794","1.06948753","0.180834600072054","5.563374370331174","0.0024364804261635988","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-08-06 16:05:52+00","0.19340034","10.57411266147561","3.2349864560605956","56366.26365114","1589.6362005737408","78782e0c-b1a2-4770-ba81-8855d3c07904","2f782919-aa2f-403c-815d-37270c804660","0","0.00045546568656957794","1.06948753","0.180834600072054","5.574187547434092","0.002441216058282192","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-08-06 08:05:52+00","0.19340034","10.57411266147561","3.2349864560605956","55925.32866287","1576.4187249061752","6dc7b495-c397-4a23-a445-480942c535fe","2f782919-aa2f-403c-815d-37270c804660","0","0.00045546568656957794","1.06948753","0.180834600072054","5.574187547434092","0.002441216058282192","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-08-06 00:05:05+00","0.19340034","10.57411266147561","3.2349864560605956","54111.13410614","1522.036394068945","66b3155a-fc00-4e32-86a7-e58819d4ddc2","2f782919-aa2f-403c-815d-37270c804660","0","0.00045546568656957794","1.06948753","0.180834600072054","5.574187547434092","0.002441216058282192","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-08-05 16:05:05+00","0.19340034","8.544889747824659","7.219044689907417","54499.83755277","1533.688176042266","5bc77595-70e8-46eb-9a75-4e9f75104031","2f782919-aa2f-403c-815d-37270c804660","0","0.00045546568656957794","1.06948753","0.180834600072054","5.585064021283586","0.0024459794112180093","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-08-05 08:05:05+00","0.19340034","8.544889747824659","7.219044689907417","52773.03338011","1481.9254610344724","b25e96aa-3557-4308-8359-c6c7d03665cf","2f782919-aa2f-403c-815d-37270c804660","0","0.00045546568656957794","1.06948753","0.180834600072054","5.585064021283586","0.0024459794112180093","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-08-05 00:06:04+00","0.19340034","8.544889747824659","7.219044689907417","58209.07564654","1644.8763683015586","640f3920-8999-4daf-8703-a3d5bde3a201","2f782919-aa2f-403c-815d-37270c804660","0","0.00045546568656957794","1.06948753","0.180834600072054","5.585064021283586","0.0024459794112180093","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-08-04 16:05:36+00","0.19340034","8.544889747824659","7.219044689907417","59038.53993382","1669.7404056900482","763d61cd-b8ea-493f-bbef-d9dc44dc8cf0","2f782919-aa2f-403c-815d-37270c804660","0","0.00045546568656957794","1.06948753","0.180834600072054","5.596004411829581","0.002450770756478191","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-08-04 08:06:03+00","0.19340034","8.544889747824659","7.219044689907417","60404.17773906","1710.6767907392086","b09dfb92-c725-4d0f-9db4-a0a9fbf6a357","2f782919-aa2f-403c-815d-37270c804660","0","0.00045546568656957794","1.06948753","0.180834600072054","5.596004411829581","0.002450770756478191","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-08-04 00:13:37+00","0.19340034","8.544889747824659","7.219044689907417","60738.44756944","1720.69686958753","ad7a98ed-8e22-4b65-95d0-240c5dac42ce","2f782919-aa2f-403c-815d-37270c804660","0","0.00045546568656957794","1.06948753","0.180834600072054","5.596004411829581","0.002450770756478191","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-08-03 16:05:55+00","0.19340034","7.822319997394733","10.452245754209311","60871.32301393","1724.6799464607313","d7cce014-b3d0-4d82-b34d-9f920c8a5788","2f782919-aa2f-403c-815d-37270c804660","0","0.00045546568656957794","1.06948753","0.180834600072054","5.607009347556247","0.002455590369307448","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-08-03 08:05:56+00","0.19340034","7.822319997394733","10.452245754209311","61609.04279654","1746.7938488171462","c85cac87-2b8c-4b0b-a555-60d2abb8fec5","2f782919-aa2f-403c-815d-37270c804660","0","0.00045546568656957794","1.06948753","0.180834600072054","5.607009347556247","0.002455590369307448","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-08-03 00:20:34+00","0.19340034","7.822319997394733","10.452245754209311","61625.55254593","1747.2887453815947","178225b7-95b2-4e91-b805-cf4c9a9fbf63","2f782919-aa2f-403c-815d-37270c804660","0","0.00045546568656957794","1.06948753","0.180834600072054","5.607009347556247","0.002455590369307448","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-08-02 16:05:43+00","0.19340034","8.893333973484685","10.452245754209311","63387.85357919","1800.115514963729","c7b8cf3a-e227-49c1-b4ea-ecafec873850","2f782919-aa2f-403c-815d-37270c804660","0","0.00045546568656957794","1.06948753","0.180834600072054","5.61807946563364","0.0024604385287544787","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-08-02 08:05:41+00","0.19340034","8.893333973484685","10.452245754209311","64202.5843867","1824.5379012799758","52cb9f62-5fed-4c67-98a0-5faa948f9d15","2f782919-aa2f-403c-815d-37270c804660","0","0.00045546568656957794","1.06948753","0.180834600072054","5.61807946563364","0.0024604385287544787","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-08-02 00:10:13+00","0.19340034","8.893333973484685","10.452245754209311","65424.01256272","1861.1514557170262","254010bc-e560-49fc-90df-ad0038952d3d","2f782919-aa2f-403c-815d-37270c804660","0","0.00045546568656957794","1.06948753","0.180834600072054","5.61807946563364","0.0024604385287544787","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-08-01 16:05:57+00","0.19340034","8.893333973484685","14.630938428705376","62839.40272666","1783.6751416864508","926a6eea-f6f8-4eb9-b18d-07aed45d0fd5","2f782919-aa2f-403c-815d-37270c804660","0","0.00045546568656957794","1.06948753","0.180834600072054","5.629215412072655","0.0024653155177398263","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-08-01 08:05:43+00","0.19340034","8.893333973484685","14.630938428705376","64387.93028282","1830.0938334178657","61ebdcd3-7d16-4505-9b09-db78d3ca7b99","2f782919-aa2f-403c-815d-37270c804660","0","0.00045546568656957794","1.06948753","0.180834600072054","5.629215412072655","0.0024653155177398263","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-08-01 00:05:47+00","0.19340034","8.893333973484685","14.630938428705376","64666.3729287","1838.4404355125898","55b13f90-55f1-4dff-acb4-b546c9680200","2f782919-aa2f-403c-815d-37270c804660","0","0.00045546568656957794","1.06948753","0.180834600072054","5.629215412072655","0.0024653155177398263","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-07-31 16:05:19+00","0.19340034","9.236262648698656","14.630938428705376","66383.17121782","1889.903213963429","3f495d44-318b-44ad-a851-8e232b694a5e","2f782919-aa2f-403c-815d-37270c804660","0","0.00045546568656957794","1.06948753","0.180834600072054","5.640417841883374","0.002470221623125228","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-07-31 08:06:39+00","0.19328237","8.453763841429796","11.038846774581312","66223.57461056","1885.119143002398","03515e59-03a6-4fb4-aeb0-5f83664f1914","2f782919-aa2f-403c-815d-37270c804660","0","0.00045546568656957794","1.06883515","0.180834600072054","5.58922802053454","0.002470221623125228","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",4,NULL
"2024-07-31 00:05:19+00","0.19328237","8.453763841429796","11.038846774581312","66155.1756562","1883.0688146342923","158b1433-dfb4-472a-a76d-597974e14dfe","2f782919-aa2f-403c-815d-37270c804660","0","0.00045546568656957794","1.06883515","0.180834600072054","5.58922802053454","0.002470221623125228","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",2,NULL
"2024-07-30 16:06:18+00","0.19328237","8.747542026930821","14.837346157977738","66192.48560145","1884.1872182688849","80d2a803-24fc-4d82-aaac-efeb90f7d6c1","2f782919-aa2f-403c-815d-37270c804660","0","0.00045546568656957794","1.06883515","0.180834600072054","5.600395320420744","0.002475157135784485","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",2,NULL
"2024-07-30 08:05:45+00","0.19328237","8.747542026930821","14.837346157977738","66944.36548361","1906.7255840410673","e17a6a51-c40e-4b6f-bf16-3a93e9c7ec48","2f782919-aa2f-403c-815d-37270c804660","0","0.00045546568656957794","1.06883515","0.180834600072054","5.600395320420744","0.002475157135784485","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",2,NULL
"2024-07-30 00:16:14+00","0.19314215","7.790944236340569","10.570206156525197","66717.55754758","1899.9267849994005","1f2fb3ba-e9ed-45f8-9889-18681102d9a9","2f782919-aa2f-403c-815d-37270c804660","0","0.00045546568656957794","1.06805976","0.180834600072054","5.5393875431637065","0.002475157135784485","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",2,NULL
"2024-07-29 16:05:15+00","0.00347607","7.91671794474178","10.570206156525197","68016.85191465","1938.8744578732017","30a07941-6b15-45c5-8c6b-76a169c9c915","2f782919-aa2f-403c-815d-37270c804660","0","0.00045546568656957794","1.06805976","0.003254574025571367","5.550499665752201","0.002480122350675899","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",1,NULL
"2024-07-29 08:06:16+00","0.00347607","7.91671794474178","10.570206156525197","69526.25844197","1984.120456893585","67d6a5bf-9a10-4e87-90f1-340189b1ef74","2f782919-aa2f-403c-815d-37270c804660","0","0.00045546568656957794","1.06805976","0.003254574025571367","5.550499665752201","0.002480122350675899","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",1,NULL
"2024-07-29 00:08:31+00","0.00347607","7.91671794474178","10.570206156525197","68203.79698515","1944.4783268929855","cce68770-44b8-4a15-9a6d-d4785c4094da","2f782919-aa2f-403c-815d-37270c804660","0","0.00045546568656957794","1.06805976","0.003254574025571367","5.550499665752201","0.002480122350675899","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",1,NULL
"2024-07-28 16:06:00+00","0.00347607","7.922288464085869","10.570206156525197","67664.74939206","1928.3198259010787","0756e3f8-9f37-4d16-aa88-37ee2267dee7","2f782919-aa2f-403c-815d-37270c804660","0","0.00045546568656957794","1.06805976","0.003254574025571367","5.561678931188517","0.002485117566916307","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",1,NULL
"2024-07-28 15:48:14+00","0.00200056","7.922288464085869","10.570206156525197","67754.88709422","1931.021795390288","7179b89c-3a56-4632-bd7c-b3b80027f52a","2f782919-aa2f-403c-815d-37270c804660","0","0.00045546568656957794","1.06805976","0.001873087656306786","5.561678931188517","0.002485117566916307","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":0.0,""management_fee"":1.0}",0,NULL
"2024-07-23 08:50:34.462696+00","0","0","0","0","0","7692de9b-72b5-45ee-9ddb-7a1fc834662e","2f782919-aa2f-403c-815d-37270c804660",NULL,"0","0","0","0","0","0","{""deposit_fee"":0.0,""exit_fee"":0.0,""performance_fee"":10.0,""management_fee"":1.0}",0,NULL
